gbifID,institutionCode,collectionCode,basisOfRecord,eventDate,year,month,day,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,species,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Name,level2Name,iucnRedListCategory
1919853238,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853237,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853236,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853235,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853234,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853233,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,11.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Giwa,LC
1919853232,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853231,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853230,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853229,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853228,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853227,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853226,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853225,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculoides,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853224,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853223,NHMUK,ZOO,PRESERVED_SPECIMEN,6/14/80,1980,6,14,9.533333,8.5,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,LC
1919853222,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.23,5.03,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853221,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.47,3.02,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Lagos,Badagry,LC
1919853220,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853219,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853218,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.45,10.3,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Plateau,Wase,LC
1919853217,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.53,4.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853216,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853215,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.14,5.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,Mastomys natalensis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Oke-Ero,LC
1919853214,NHMUK,ZOO,PRESERVED_SPECIMEN,5/5/80,1980,5,5,9.6,8.383333,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,LC
1919853213,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops condylurus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853212,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853211,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853210,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853209,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853208,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853207,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853206,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,10.066667,4.1,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris hispida,AFRICA,EUROPE,NGA,Nigeria,Niger,Borgu,LC
1919853205,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853204,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853203,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853202,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853201,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops condylurus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853200,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853199,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853198,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853197,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853196,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853195,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853194,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853193,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853192,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853191,NHMUK,ZOO,PRESERVED_SPECIMEN,6/14/80,1980,6,14,9.533333,8.5,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus alticolus,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,NE
1919853190,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853189,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris thebaica,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853188,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853187,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,8.14,5.31,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Kwara,Oke-Ero,LC
1919853186,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.6,8.383333,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Chaerephon,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,NE
1919853184,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853183,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853182,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853181,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.08,7.38,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura douceti,AFRICA,EUROPE,NGA,Nigeria,Federal Capital Territory,Abuja,LC
1919853180,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853179,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Malacomys,Malacomys edwardsi,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853178,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.54,4.25,Animalia,Chordata,Mammalia,Rodentia,Muridae,Taterillus,Taterillus gracilis,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853177,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.39,4.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis rufinus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Egbeda,LC
1919853176,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853175,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853174,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853173,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853172,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853171,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura crossei,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853170,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853169,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853168,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853167,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.133333,3.833333,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Scotonycteris,Scotonycteris zenkeri,AFRICA,EUROPE,NGA,Nigeria,Oyo,Oluyole,NT
1919853166,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853165,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.466667,8.383333,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Jema'a,LC
1919853164,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,6.05,5.01,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ondo,Ese-Odo,LC
1919853163,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853162,NHMUK,ZOO,PRESERVED_SPECIMEN,10/25/80,1980,10,25,9.533333,8.5,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus fumigatus,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,LC
1919853161,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853159,NHMUK,ZOO,PRESERVED_SPECIMEN,4/11/80,1980,4,11,9.6,8.383333,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus alticolus,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,NE
1919853158,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Dasymys,Dasymys rufulus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853157,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853156,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853155,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus dinganii,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853154,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.15,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys zebra,AFRICA,EUROPE,NGA,Nigeria,Kwara,Baruten,LC
1919853153,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853152,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Mops,Mops brachypterus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853151,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.12,5.02,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ondo,Idanre,LC
1919853150,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura crossei,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853149,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853148,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853147,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853146,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.133333,3.833333,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Scotonycteris,Scotonycteris zenkeri,AFRICA,EUROPE,NGA,Nigeria,Oyo,Oluyole,NT
1919853145,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853144,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura crossei,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853143,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853142,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853141,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.133333,3.833333,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Scotonycteris,Scotonycteris zenkeri,AFRICA,EUROPE,NGA,Nigeria,Oyo,Oluyole,NT
1919853140,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853139,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.54,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,Lemniscomys striatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853138,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,9.53,4.31,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura fuscomurina,AFRICA,EUROPE,NGA,Nigeria,Kwara,Kaiama,LC
1919853137,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.08,3.5,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hybomys,Hybomys trivirgatus,AFRICA,EUROPE,NGA,Nigeria,Ogun,Obafemi-Owode,LC
1919853136,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853135,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,NE
1919853134,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris hispida,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853133,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853132,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.5,6.05,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,Crocidura lamottei,AFRICA,EUROPE,NGA,Nigeria,Edo,Akoko-Edo,LC
1919853131,NHMUK,ZOO,PRESERVED_SPECIMEN,6/14/80,1980,6,14,9.533333,8.5,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus fumigatus,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,LC
1919853130,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.383333,3.9,Animalia,Chordata,Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris hispida,AFRICA,EUROPE,NGA,Nigeria,Oyo,Ibadan North-West,LC
1919853129,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853128,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.23,3.53,Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,Grammomys poensis,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853127,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.33,3.58,Animalia,Chordata,Mammalia,Rodentia,Muridae,Hylomyscus,Hylomyscus stella,AFRICA,EUROPE,NGA,Nigeria,Ogun,Odeda,LC
1919853126,NHMUK,ZOO,PRESERVED_SPECIMEN,,,,,7.39,4.06,Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis rufinus,AFRICA,EUROPE,NGA,Nigeria,Oyo,Egbeda,LC
